salary_usd,job_title,salary_local,experience_level,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,job_description_length,benefits_score,company_name,employment_type_FL,employment_type_FT,employment_type_PT,salary_currency_CAD,salary_currency_CHF,salary_currency_EUR,salary_currency_GBP,salary_currency_JPY,salary_currency_SGD,salary_currency_USD,posting_duration,AWS,Azure,Computer Vision,Data Visualization,Deep Learning,Docker,GCP,Git,Hadoop,Java,Kubernetes,Linux,MLOps,Mathematics,NLP,PyTorch,Python,R,SQL,Scala,Spark,Statistics,Tableau,TensorFlow
71513,127497.96600947459,92967,0.0,129508.99829378532,0.0,128906.90555944799,100,2.0,0,120092.12278012821,1345,8.4,119828.5926969697,True,False,False,False,False,False,False,False,True,False,42,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
115012,122513.0502911138,115012,2.0,97736.13775175439,1.0,69847.72777302799,0,0.0,9,125714.78119225723,984,5.2,124477.45845047,False,True,False,False,False,False,False,False,False,True,51,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
47215,122513.0502911138,59019,0.0,113746.56958184903,0.0,114675.09254470286,100,1.0,0,125714.78119225723,1165,6.6,122187.41401641685,False,False,True,True,False,False,False,False,False,False,70,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
118372,120419.97521352161,100616,2.0,114742.8815534925,2.0,119669.54886805556,100,3.0,8,120367.39506170356,1304,5.0,122477.80073939395,True,False,False,False,False,True,False,False,False,False,40,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
147836,121180.10279150744,199579,2.0,125694.26679247017,2.0,124021.16862287905,50,1.0,8,120092.12278012821,1611,5.6,118337.19699517907,False,False,False,False,False,False,False,False,False,False,25,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
224535,117026.43936580967,190855,3.0,122934.0714931203,1.0,123778.5602185247,0,0.0,15,121046.11303042462,1882,6.8,119828.5926969697,False,True,False,False,False,True,False,False,False,False,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
138016,121605.0716888889,138016,2.0,158360.08205671902,1.0,154729.955231694,50,0.0,8,120643.85162628206,2108,9.4,122130.72615279279,False,False,False,False,False,False,False,False,False,True,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
93538,119771.69037790158,93538,0.0,160774.44582168458,0.0,154678.5805095472,0,3.0,0,120092.12278012821,2026,9.3,120624.93089029983,False,False,True,False,False,False,False,False,False,True,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
120674,121180.10279150744,120674,2.0,141859.23520017072,0.0,143323.19758998937,50,3.0,9,124127.19528382148,634,6.2,125432.11887271449,False,False,True,False,False,False,False,False,False,True,58,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
299206,122053.19618785496,269285,3.0,172685.7496254045,0.0,120554.7432690763,50,3.0,11,120812.53269133334,1150,8.1,122130.72615279279,False,False,False,False,True,False,False,False,False,False,52,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
128478,120419.97521352161,173445,2.0,125694.26679247017,2.0,124021.16862287905,50,2.0,6,120643.85162628206,1949,7.9,124759.63652083334,False,False,False,False,False,False,False,False,False,False,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
60265,122549.92109788003,81358,0.0,125694.26679247017,1.0,124021.16862287905,50,2.0,1,119905.16104714476,773,6.6,125432.11887271449,False,False,True,False,False,False,False,False,False,False,62,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
279290,121180.10279150744,279290,3.0,158360.08205671902,0.0,112923.80331060606,50,2.0,16,120643.85162628206,1099,7.6,118337.19699517907,False,False,True,False,False,False,False,False,False,True,29,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
110511,121180.10279150744,138139,2.0,113746.56958184903,2.0,125327.43515555555,0,0.0,9,120812.53269133334,2403,9.4,122111.38418310913,False,True,False,True,False,False,False,False,False,False,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
108968,117026.43936580967,108968,2.0,97736.13775175439,0.0,100103.87447146118,100,0.0,8,125714.78119225723,1818,6.1,123787.58394685504,False,False,False,False,False,False,False,False,False,True,20,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
81290,127497.96600947459,60968,1.0,130012.48368322718,0.0,165815.62862215628,0,1.0,3,122381.52114165043,1907,6.4,119828.5926969697,False,True,False,False,False,False,True,False,False,False,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
191881,121027.37247892222,172693,2.0,172685.7496254045,0.0,165815.62862215628,50,1.0,5,124127.19528382148,1266,5.1,119828.5926969697,True,False,False,False,True,False,False,False,False,False,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
106589,121027.37247892222,95930,1.0,172685.7496254045,1.0,165815.62862215628,100,2.0,2,120092.12278012821,1384,6.9,124593.67228891222,False,True,False,False,True,False,False,False,False,False,23,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
97626,122513.0502911138,97626,1.0,124020.89985739283,2.0,118605.80015427929,100,1.0,3,120812.53269133334,2239,8.1,125432.11887271449,False,False,True,False,False,False,False,False,False,True,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
141618,122053.19618785496,141618,1.0,158360.08205671902,2.0,108429.7057131783,0,2.0,2,120643.85162628206,1654,5.2,124759.63652083334,False,True,False,False,False,False,False,False,False,True,52,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
95458,118898.54564649124,81139,1.0,130864.89733244799,2.0,126051.60082282282,0,1.0,4,121046.11303042462,2104,6.8,122187.41401641685,True,False,False,False,False,True,False,False,False,False,28,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
105315,121027.37247892222,94784,1.0,172685.7496254045,0.0,118197.84758255452,100,3.0,3,125714.78119225723,507,6.3,118337.19699517907,True,False,False,False,True,False,False,False,False,False,32,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
71116,120419.97521352161,60449,1.0,118315.33478882577,0.0,118605.80015427929,50,2.0,3,121584.10820267188,2210,6.9,121134.47297521816,False,False,True,False,False,True,False,False,False,False,70,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
82679,118898.54564649124,70277,0.0,130864.89733244799,2.0,69847.72777302799,0,0.0,0,123920.93793267975,1625,8.7,121447.97372036037,False,True,False,False,False,True,False,False,False,False,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
177922,122513.0502911138,151234,3.0,122934.0714931203,0.0,123778.5602185247,0,0.0,12,123907.24640175262,1334,9.3,121134.47297521816,False,True,False,False,False,True,False,False,False,False,49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31465,122840.68449392362,31465,0.0,43765.79305704856,2.0,57799.217178759194,0,2.0,1,124127.19528382148,1808,6.1,121134.47297521816,False,True,False,False,False,False,False,False,False,True,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
114364,120419.97521352161,114364,0.0,158360.08205671902,2.0,154729.955231694,0,1.0,1,121584.10820267188,582,7.7,121134.47297521816,True,False,False,False,False,False,False,False,False,True,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
206549,122840.68449392362,206549,3.0,116649.10313411971,1.0,118453.39422916668,50,0.0,15,119905.16104714476,2093,8.0,124477.45845047,False,True,False,False,False,False,False,False,False,True,34,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
112749,121180.10279150744,95837,2.0,122934.0714931203,1.0,126055.91049358973,100,3.0,6,121046.11303042462,2317,7.4,118337.19699517907,True,False,False,False,False,True,False,False,False,False,62,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
97146,122549.92109788003,82574,1.0,114742.8815534925,1.0,115660.84975247011,50,3.0,2,121127.23236765678,1832,7.3,121134.47297521816,False,False,False,False,False,True,False,False,False,False,14,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35698,122296.86371105073,35698,2.0,43765.79305704856,0.0,57799.217178759194,0,0.0,5,121880.94338928694,2048,5.7,122130.72615279279,True,False,False,False,False,False,False,False,False,True,68,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
64209,121065.5112363969,64209,0.0,116649.10313411971,1.0,118453.39422916668,100,2.0,1,120812.53269133334,1711,6.1,118326.856517193,False,False,False,False,False,False,False,False,False,True,42,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
108749,121027.37247892222,108749,0.0,141859.23520017072,2.0,143323.19758998937,100,1.0,0,120092.12278012821,1228,7.8,121134.47297521816,False,True,False,False,False,False,False,False,False,True,26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
78664,121065.5112363969,78664,1.0,123530.21756312445,1.0,124021.16862287905,50,0.0,4,121584.10820267188,1225,9.1,119828.5926969697,False,False,False,False,False,False,False,False,False,True,35,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
72106,118898.54564649124,93738,1.0,129508.99829378532,0.0,127297.27498619958,0,0.0,4,120643.85162628206,2323,9.6,120624.93089029983,False,False,False,False,False,False,False,False,True,False,66,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
41945,124380.2992305099,41945,1.0,57707.94469455337,0.0,69847.72777302799,0,3.0,2,125714.78119225723,2002,5.6,118337.19699517907,True,False,False,False,False,False,False,False,False,True,67,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135711,119771.69037790158,135711,2.0,123530.21756312445,0.0,125832.35612855518,100,2.0,8,120643.85162628206,2244,7.9,118326.856517193,True,False,False,False,False,False,False,False,False,True,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
311228,122861.90977390528,311228,3.0,141859.23520017072,2.0,143323.19758998937,50,1.0,17,119905.16104714476,1679,5.7,124477.45845047,True,False,False,False,False,False,False,False,False,True,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
80311,124380.2992305099,80311,0.0,158360.08205671902,0.0,154729.955231694,50,2.0,1,120812.53269133334,663,6.3,118326.856517193,True,False,False,False,False,False,False,False,False,True,46,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
140434,121180.10279150744,140434,3.0,116306.61368095898,1.0,117272.31670919541,100,0.0,17,121127.23236765678,1737,8.8,125432.11887271449,False,False,False,False,False,False,False,False,False,True,44,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
242982,122053.19618785496,242982,3.0,160774.44582168458,0.0,154678.5805095472,100,0.0,10,122524.88981824348,2335,6.4,124759.63652083334,False,True,False,False,False,False,False,False,False,True,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
71755,124380.2992305099,71755,0.0,116306.61368095898,2.0,117272.31670919541,100,3.0,1,122524.88981824348,2271,8.7,121134.47297521816,False,False,True,False,False,False,False,False,False,True,60,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
31328,121605.0716888889,31328,1.0,43765.79305704856,2.0,57799.217178759194,100,2.0,2,120812.53269133334,1426,6.0,120624.93089029983,False,False,False,False,False,False,False,False,False,True,43,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108210,127497.96600947459,108210,2.0,97736.13775175439,2.0,100103.87447146118,100,1.0,9,120367.39506170356,925,8.1,122187.41401641685,False,False,True,False,False,False,False,False,False,True,39,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
127242,122861.90977390528,95432,2.0,130012.48368322718,1.0,128906.90555944799,100,0.0,9,123907.24640175262,1609,9.1,121447.97372036037,False,False,True,False,False,False,True,False,False,False,72,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
122440,121605.0716888889,122440,2.0,116306.61368095898,2.0,117272.31670919541,100,1.0,7,121584.10820267188,1905,9.4,122111.38418310913,False,False,False,False,False,False,False,False,False,True,26,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
163000,117026.43936580967,163000,3.0,124020.89985739283,1.0,119669.54886805556,100,0.0,17,119905.16104714476,502,7.4,118337.19699517907,False,True,False,False,False,False,False,False,False,True,24,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
238582,122549.92109788003,26244020,3.0,131226.80012226684,1.0,129660.4507294766,0,2.0,12,121584.10820267188,773,7.3,122187.41401641685,True,False,False,False,False,False,False,True,False,False,33,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56341,123455.98514601345,56341,0.0,97736.13775175439,1.0,100103.87447146118,0,1.0,1,121880.94338928694,815,7.9,120624.93089029983,False,False,True,False,False,False,False,False,False,True,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
82286,123455.98514601345,61715,0.0,130012.48368322718,2.0,128906.90555944799,50,0.0,1,120812.53269133334,1160,7.2,120624.93089029983,True,False,False,False,False,False,True,False,False,False,37,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
206792,123455.98514601345,206792,3.0,160774.44582168458,1.0,154678.5805095472,0,0.0,10,120092.12278012821,550,7.3,122111.38418310913,True,False,False,False,False,False,False,False,False,True,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
111725,127497.96600947459,94966,1.0,114742.8815534925,2.0,119276.67010897436,100,3.0,4,121127.23236765678,1981,5.9,122477.80073939395,False,False,True,False,False,True,False,False,False,False,22,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
256576,121638.74992410523,256576,3.0,116306.61368095898,2.0,116462.12795638629,0,2.0,14,121584.10820267188,2329,8.6,123787.58394685504,True,False,False,False,False,False,False,False,False,True,31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
157172,122861.90977390528,133596,3.0,114742.8815534925,0.0,115660.84975247011,100,3.0,10,120092.12278012821,703,7.4,122187.41401641685,False,False,False,False,False,True,False,False,False,False,69,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38565,117026.43936580967,38565,1.0,43765.79305704856,2.0,57799.217178759194,50,0.0,3,124127.19528382148,551,10.0,122477.80073939395,False,False,False,False,False,False,False,False,False,True,64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93643,121638.74992410523,84279,0.0,172685.7496254045,0.0,129291.17082945736,0,0.0,1,123907.24640175262,651,8.2,124593.67228891222,False,True,False,False,True,False,False,False,False,False,47,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
349386,126003.42222540097,314447,3.0,172685.7496254045,2.0,165815.62862215628,100,0.0,11,122524.88981824348,2214,9.4,122477.80073939395,False,False,True,False,True,False,False,False,False,False,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
135479,123455.98514601345,115157,3.0,118315.33478882577,0.0,118605.80015427929,50,1.0,19,120812.53269133334,2223,6.1,120624.93089029983,False,True,False,False,False,True,False,False,False,False,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
18474,122053.19618785496,18474,0.0,43765.79305704856,0.0,131432.81177962347,50,2.0,1,125714.78119225723,1106,6.3,120359.4648923503,True,False,False,False,False,False,False,False,False,True,47,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
84485,124380.2992305099,84485,2.0,97736.13775175439,1.0,100103.87447146118,50,2.0,9,120812.53269133334,1760,8.1,120624.93089029983,False,True,False,False,False,False,False,False,False,True,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
108371,127497.96600947459,108371,0.0,158360.08205671902,2.0,154729.955231694,0,1.0,1,120367.39506170356,710,9.1,121447.97372036037,False,False,True,False,False,False,False,False,False,True,67,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115972,117026.43936580967,98576,2.0,118315.33478882577,2.0,118605.80015427929,0,2.0,7,120643.85162628206,1584,9.2,120359.4648923503,True,False,False,False,False,True,False,False,False,False,38,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
107070,121180.10279150744,107070,1.0,160774.44582168458,1.0,154678.5805095472,100,1.0,3,122524.88981824348,642,9.4,118337.19699517907,False,False,False,False,False,False,False,False,False,True,31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
63084,119771.69037790158,63084,0.0,123530.21756312445,2.0,125832.35612855518,50,2.0,0,123920.93793267975,1427,5.0,124759.63652083334,False,True,False,False,False,False,False,False,False,True,32,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
152429,120265.20777809255,152429,1.0,158360.08205671902,2.0,154729.955231694,0,0.0,3,122524.88981824348,2456,9.6,120359.4648923503,False,False,False,False,False,False,False,False,False,True,44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
61740,121180.10279150744,61740,2.0,43765.79305704856,2.0,125327.43515555555,0,3.0,6,121046.11303042462,1435,7.1,124477.45845047,False,True,False,False,False,False,False,False,False,True,52,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135651,118898.54564649124,135651,2.0,123530.21756312445,0.0,125832.35612855518,50,1.0,5,122524.88981824348,626,7.0,125432.11887271449,False,False,False,False,False,False,False,False,False,True,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
91734,121180.10279150744,91734,1.0,116649.10313411971,2.0,118453.39422916668,50,0.0,3,124127.19528382148,2414,7.9,124759.63652083334,False,True,False,False,False,False,False,False,False,True,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
178754,123455.98514601345,178754,2.0,141859.23520017072,2.0,143323.19758998937,0,0.0,7,119905.16104714476,2228,9.3,118337.19699517907,False,False,True,False,False,False,False,False,False,True,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
141292,117026.43936580967,141292,2.0,158360.08205671902,0.0,154729.955231694,50,2.0,5,120367.39506170356,1969,7.3,122477.80073939395,True,False,False,False,False,False,False,False,False,True,50,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
63976,122840.68449392362,79970,0.0,113746.56958184903,0.0,129291.17082945736,0,0.0,1,125714.78119225723,1847,6.2,123787.58394685504,False,True,False,True,False,False,False,False,False,False,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
172992,121638.74992410523,172992,2.0,141859.23520017072,2.0,143323.19758998937,100,1.0,6,123907.24640175262,802,7.0,121134.47297521816,False,True,False,False,False,False,False,False,False,True,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
274237,127497.96600947459,274237,3.0,124020.89985739283,2.0,121796.73522617208,50,2.0,12,119905.16104714476,1234,8.1,122187.41401641685,False,False,True,False,False,False,False,False,False,True,49,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
191469,124380.2992305099,191469,3.0,116649.10313411971,1.0,118453.39422916668,50,3.0,13,122524.88981824348,543,6.7,119828.5926969697,False,True,False,False,False,False,False,False,False,True,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
203503,122296.86371105073,172978,3.0,130864.89733244799,2.0,131432.81177962347,50,1.0,19,122381.52114165043,552,7.5,124759.63652083334,False,True,False,False,False,True,False,False,False,False,66,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
101614,122861.90977390528,86372,2.0,118315.33478882577,0.0,118605.80015427929,100,3.0,6,122524.88981824348,1662,7.3,120624.93089029983,False,False,True,False,False,True,False,False,False,False,44,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72890,122513.0502911138,94757,0.0,129508.99829378532,1.0,120554.7432690763,100,2.0,0,122524.88981824348,2204,9.7,122111.38418310913,False,False,True,False,False,False,False,False,True,False,66,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
241369,124380.2992305099,241369,3.0,116649.10313411971,2.0,118453.39422916668,50,2.0,11,125714.78119225723,1757,9.2,121447.97372036037,False,False,False,False,False,False,False,False,False,True,70,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80985,117026.43936580967,8908350,0.0,131226.80012226684,1.0,129660.4507294766,50,3.0,0,125714.78119225723,749,6.3,123787.58394685504,False,False,True,False,False,False,False,True,False,False,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
48693,121180.10279150744,48693,2.0,57707.94469455337,0.0,69847.72777302799,0,3.0,6,123907.24640175262,2083,8.9,119828.5926969697,True,False,False,False,False,False,False,False,False,True,68,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
120364,121605.0716888889,120364,2.0,124020.89985739283,1.0,121796.73522617208,100,3.0,6,120812.53269133334,632,6.3,124593.67228891222,False,True,False,False,False,False,False,False,False,True,39,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
119327,117026.43936580967,101428,2.0,114742.8815534925,1.0,132829.18036015326,100,2.0,9,121046.11303042462,1137,7.8,125432.11887271449,True,False,False,False,False,True,False,False,False,False,68,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
52959,123455.98514601345,52959,0.0,116306.61368095898,0.0,117272.31670919541,0,0.0,1,120812.53269133334,2153,9.6,118337.19699517907,True,False,False,False,False,False,False,False,False,True,16,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
44848,121638.74992410523,44848,0.0,97736.13775175439,0.0,100103.87447146118,0,1.0,1,121127.23236765678,615,8.8,122130.72615279279,False,False,True,False,False,False,False,False,False,True,71,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
279410,121605.0716888889,30735100,3.0,131226.80012226684,2.0,129660.4507294766,0,2.0,19,123907.24640175262,898,9.2,124477.45845047,False,False,False,False,False,False,False,True,False,False,46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
276943,126003.42222540097,276943,3.0,160774.44582168458,0.0,154678.5805095472,0,3.0,18,123920.93793267975,1529,8.8,122130.72615279279,True,False,False,False,False,False,False,False,False,True,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
190274,118898.54564649124,190274,2.0,158360.08205671902,1.0,154729.955231694,0,0.0,9,120812.53269133334,1114,9.4,122187.41401641685,False,True,False,False,False,False,False,False,False,True,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
98262,122840.68449392362,10808820,0.0,131226.80012226684,2.0,115660.84975247011,0,3.0,1,120092.12278012821,1441,5.3,122130.72615279279,True,False,False,False,False,False,False,True,False,False,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
